SK_CARD_002_CONCEPT_TXT	全ユニットで発動
SK_GS2_BF_01_CONCEPT_TXT	特定ユニットが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>ヴァルガス<br>セレナ<br>ルナリス<br>リル＝ウロボロス
SK_BF_01_MAX_SPD_VA_NON_CONCEPT_TXT	ヴァルガス、セレナ、ルナリス、リル＝ウロボロスが使用可能
SK_BF_01_MAX_SPD_VA_CONCEPT_TXT	ヴァルガス、セレナ、ルナリス、リル＝ウロボロスが使用可能
SK_BF_01_VA_CONCEPT_TXT	全ユニット使用可能
SK_BF_01_VA_MAX_CONCEPT_TXT	全ユニット使用可能
SK_CRY_ARTH_01_MAX_SPD_VA_NON_CONCEPT_TXT	アーサー、メルリヌス、リル＝ウロボロスが使用可能
SK_CRY_ARTH_01_MAX_SPD_VA_CONCEPT_TXT	アーサー、メルリヌス、リル＝ウロボロスが使用可能
SK_CRY_MERL_01_MAX_SPD_VA_NON_CONCEPT_TXT	メルリヌス、アーサー、平将門、ダークオリヴィエ、リル＝ウロボロスが使用可能
SK_CRY_MERL_01_MAX_SPD_VA_CONCEPT_TXT	メルリヌス、アーサー、平将門、ダークオリヴィエ、リル＝ウロボロスが使用可能
SK_GS1_GLUTTONY_JUURIA_01_CONCEPT_TXT	グラトニー＝フォス出身ユニット・リル＝ウロボロスが装備するとPT内のグラトニー＝フォス出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_GLUTTONY_JUURIA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ジューリア<br>[闇]ジューリア<br>ワギナオ<br>エンメル<br>リル＝ウロボロス<br>※エンメルver．決戦礼装は含まれません
SK_GS3_GLUTTONY_JUURIA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ジューリア<br>[闇]ジューリア<br>リル＝ウロボロス
SK_GLUTTONY_JUURIA_01_WA_CONCEPT_TXT	ジューリア、[闇]ジューリア、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GLUTTONY_JUURIA_01_WA_MAX_CONCEPT_TXT	ジューリア、[闇]ジューリア、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GLUTTONY_JUURIA_01_MAX_SPD_VA_NON_CONCEPT_TXT	ジューリア、[闇]ジューリア、リル＝ウロボロスが使用可能
SK_GLUTTONY_JUURIA_01_MAX_SPD_VA_CONCEPT_TXT	ジューリア、[闇]ジューリア、リル＝ウロボロスが使用可能
SK_GS1_OTHER_WAGINAO_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ジューリア<br>[闇]ジューリア<br>ワギナオ<br>エンメル<br>リル＝ウロボロス<br>※エンメルver．決戦礼装は含まれません
SK_GS2_OTHER_WAGINAO_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ワギナオ
SK_GS1_ENVYRIA_GINO_01_CONCEPT_TXT	男性ユニットが装備するとPT内の男性ユニットの能力UP
SK_GS2_ENVYRIA_GINO_01_CONCEPT_TXT	男性ユニットが装備するとPT内の女性ユニットの能力UP	
SK_GS3_ENVYRIA_GINO_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象ユニット:<br>ジーノ<br>フレイズ<br>リル＝ウロボロス
SK_ENVYRIA_GINO_01_MAX_SPD_VA_NON_CONCEPT_TXT	ジーノ、フレイズ、リル＝ウロボロスが使用可能
SK_ENVYRIA_GINO_01_MAX_SPD_VA_CONCEPT_TXT	ジーノ、フレイズ、リル＝ウロボロスが使用可能
SK_ENVYRIA_GINO_01_VA_CONCEPT_TXT	ジーノ、フレイズ、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_ENVYRIA_GINO_01_VA_MAX_CONCEPT_TXT	ジーノ、フレイズ、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GS1_LUST_MORE_01_CONCEPT_TXT	ルストブルグ出身ユニット・リル＝ウロボロスが装備するとPT内のルストブルグ出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_LUST_MORE_01_CONCEPT_TXT	特定ユニットが装備するとPT内の特定のユニットの能力UP<br>対象ユニット:<br>モア<br>イヴ<br>ジーノ<br>フレイズ<br>ケヴィン<br>マリアンヌ<br>リル＝ウロボロス
SK_GS3_LUST_MORE_01_CONCEPT_TXT	モア・リル＝ウロボロスが装備するとイヴの能力UP
SK_GS4_LUST_MORE_01_CONCEPT_TXT	特定ユニットが装備するとPT内の特定のユニットの能力UP<br>対象ユニット:<br>モア<br>リル＝ウロボロス
SK_LUST_MORE_01_MAX_SPD_VA_NON_CONCEPT_TXT	モア、リル＝ウロボロスが使用可能
SK_LUST_MORE_01_MAX_SPD_VA_CONCEPT_TXT	モア、リル＝ウロボロスが使用可能
SK_LUST_MORE_01_WA_CONCEPT_TXT	「羅刹」もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_LUST_MORE_01_WA_MAX_CONCEPT_TXT	「羅刹」もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GS1_WRATH_KEVIN_01_CONCEPT_TXT	ラーストリス出身ユニット・リル＝ウロボロスが装備するとPT内のラーストリス出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_WRATH_KEVIN_01_CONCEPT_TXT	特定ユニットが装備するとPT内の特定のユニットの能力UP<br>対象ユニット:<br>モア<br>イヴ<br>ジーノ<br>フレイズ<br>ケヴィン<br>マリアンヌ<br>リル＝ウロボロス
SK_GS4_WRATH_KEVIN_01_CONCEPT_TXT	特定ユニットが装備するとPT内の特定のユニットの能力UP<br>対象ユニット:<br>ケヴィン<br>マリアンヌ<br>リル＝ウロボロス
SK_WRATH_KEVIN_01_MAX_SPD_VA_NON_CONCEPT_TXT	ケヴィン、リル＝ウロボロスが使用可能
SK_WRATH_KEVIN_01_MAX_SPD_VA_CONCEPT_TXT	ケヴィン、リル＝ウロボロスが使用可能
SK_WRATH_KEVIN_01_WA_CONCEPT_TXT	男性かつ「念動師」、またはリル＝ウロボロス「大陸の観測者」が使用可能
SK_WRATH_KEVIN_01_WA_MAX_CONCEPT_TXT	男性かつ「念動師」、またはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GS1_LOST_ZWEI_01_CONCEPT_TXT	ロストブルー出身ユニット・リル＝ウロボロスが装備するとPT内のロストブルー出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_LOST_ZWEI_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>アハト<br>フィーア<br>ズィーヴァ<br>フューリー<br>ツヴァイ<br>ネロ<br>リル＝ウロボロス<br>※舞台版のユニットは含まれません
SK_GS3_LOST_ZWEI_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ツヴァイ<br>リル＝ウロボロス
SK_LOST_ZWEI_01_VA_01_CONCEPT_TXT	ツヴァイ、ノイン、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_LOST_ZWEI_01_VA_01_MAX_CONCEPT_TXT	ツヴァイ、ノイン、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_LOST_ZWEI_01_MAX_SPD_VA_NON_CONCEPT_TXT	ツヴァイ、リル＝ウロボロスが使用可能
SK_LOST_ZWEI_01_MAX_SPD_VA_CONCEPT_TXT	ツヴァイ、リル＝ウロボロスが使用可能
SK_GS1_LOST_NOIN_01_CONCEPT_TXT	ロストブルー出身ユニット・リル＝ウロボロスが装備するとPT内のロストブルー出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_LOST_NOIN_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ノイン<br>ゼン<br>ソル<br>ドライ<br>アインツ<br>アインツver．決戦礼装<br>ゼクス<br>ズィーヴァ(舞台版)<br>フューリー(舞台版)<br>フィーア(舞台版)<br>アハト(舞台版)<br>リル＝ウロボロス
SK_GS3_LOST_NOIN_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ノイン<br>リル＝ウロボロス
SK_LOST_NOIN_01_VA_01_CONCEPT_TXT	ノイン、ツヴァイ、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_LOST_NOIN_01_VA_01_MAX_CONCEPT_TXT	ノイン、ツヴァイ、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_LOST_NOIN_01_MAX_SPD_VA_NON_CONCEPT_TXT	ノイン、リル＝ウロボロスが使用可能
SK_LOST_NOIN_01_MAX_SPD_VA_CONCEPT_TXT	ノイン、リル＝ウロボロスが使用可能
SK_GS1_APRILFOOL_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>バド<br>カグラ<br>ジーク<br>ロギ<br>ディオス<br>アガサ<br>リル＝ウロボロス<br>※ver．決戦礼装は含まれません
SK_GS2_APRILFOOL_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ジーク<br>ロギ<br>ディオス<br>リル＝ウロボロス<br>※ver．決戦礼装は含まれません
SK_GS3_APRILFOOL_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ディオス<br>リル＝ウロボロス<br>※ディオスver．決戦礼装は含まれません
SK_APRILFOOL_01_MAX_SPD_VA_NON_CONCEPT_TXT	ディオス、リル＝ウロボロスが使用可能<br>※ディオスver．決戦礼装は含まれません
SK_APRILFOOL_01_MAX_SPD_VA_CONCEPT_TXT	ディオス、リル＝ウロボロスが使用可能<br>※ディオスver．決戦礼装は含まれません
SK_GS1_GLUTTONY_NEICA_01_CONCEPT_TXT	グラトニー＝フォス出身ユニット・リル＝ウロボロスが装備するとPT内のグラトニー＝フォス出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_GLUTTONY_NEICA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ネイカ<br>フジカ<br>パメラ<br>テオナ<br>ローティア<br>リル＝ウロボロス
SK_GS3_GLUTTONY_NEICA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ネイカ<br>リル＝ウロボロス
SK_GLUTTONY_NEICA_01_MAX_SPD_VA_NON_CONCEPT_TXT	ネイカ、リル＝ウロボロスが使用可能
SK_GLUTTONY_NEICA_01_MAX_SPD_VA_CONCEPT_TXT	ネイカ、リル＝ウロボロスが使用可能
SK_GLUTTONY_NEICA_01_VA_01_CONCEPT_TXT	ネイカ、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GLUTTONY_NEICA_01_VA_01_MAX_CONCEPT_TXT	ネイカ、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GS1_GLUTTONY_TEONA_01_CONCEPT_TXT	グラトニー＝フォス出身ユニット・リル＝ウロボロスが装備するとPT内のグラトニー＝フォス出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_GLUTTONY_TEONA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>テオナ<br>ローティア<br>リル＝ウロボロス
SK_GS3_GLUTTONY_TEONA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>テオナ<br>リル＝ウロボロス
SK_GLUTTONY_TEONA_01_MAX_SPD_VA_NON_CONCEPT_TXT	テオナ、リル＝ウロボロスが使用可能
SK_GLUTTONY_TEONA_01_MAX_SPD_VA_CONCEPT_TXT	テオナ、リル＝ウロボロスが使用可能
SK_GLUTTONY_TEONA_01_VA_01_CONCEPT_TXT	テオナ、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GLUTTONY_TEONA_01_VA_01_MAX_CONCEPT_TXT	テオナ、もしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GS1_MCF_ALTO_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>早乙女アルト<br>ランカ・リー<br>シェリル・ノーム<br>リル＝ウロボロス
SK_GS2_MCF_ALTO_01_CONCEPT_TXT	早乙女アルト・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>ランカ・リー<br>シェリル・ノーム
SK_GS3_MCF_ALTO_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>早乙女アルト<br>リル＝ウロボロス
SK_MCF_ALTO_01_MAX_SPD_VA_NON_CONCEPT_TXT	早乙女アルト、リル＝ウロボロスが使用可能
SK_MCF_ALTO_01_MAX_SPD_VA_CONCEPT_TXT	早乙女アルト、リル＝ウロボロスが使用可能
SK_GS1_MCF_RANKA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>早乙女アルト<br>ランカ・リー<br>シェリル・ノーム<br>リル＝ウロボロス
SK_GS2_MCF_RANKA_01_CONCEPT_TXT	ランカ・リー・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>早乙女アルト
SK_GS3_MCF_RANKA_01_CONCEPT_TXT	ランカ・リー・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>シェリル・ノーム
SK_GS4_MCF_RANKA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ランカ・リー<br>リル＝ウロボロス
SK_MCF_RANKA_01_VA_01_CONCEPT_TXT	ランカ・リーもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_MCF_RANKA_01_VA_01_MAX_CONCEPT_TXT	ランカ・リーもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_MCF_RANKA_01_MAX_SPD_VA_NON_CONCEPT_TXT	ランカ・リー、リル＝ウロボロスが使用可能
SK_MCF_RANKA_01_MAX_SPD_VA_CONCEPT_TXT	ランカ・リー、リル＝ウロボロスが使用可能
SK_GS1_MCF_SHERYL_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>早乙女アルト<br>ランカ・リー<br>シェリル・ノーム<br>リル＝ウロボロス
SK_GS2_MCF_SHERYL_01_CONCEPT_TXT	シェリル・ノーム・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>早乙女アルト
SK_GS3_MCF_SHERYL_01_CONCEPT_TXT	シェリル・ノーム・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>ランカ・リー
SK_GS4_MCF_SHERYL_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>シェリル・ノーム<br>リル＝ウロボロス
SK_MCF_SHERYL_01_VA_01_CONCEPT_TXT	シェリル・ノームもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_MCF_SHERYL_01_VA_01_MAX_CONCEPT_TXT	シェリル・ノームもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_MCF_SHERYL_01_MAX_SPD_VA_NON_CONCEPT_TXT	シェリル・ノーム、リル＝ウロボロスが使用可能
SK_MCF_SHERYL_01_MAX_SPD_VA_CONCEPT_TXT	シェリル・ノーム、リル＝ウロボロスが使用可能
SK_GS1_SAGA_SEIDA_01_CONCEPT_TXT	サガ地方出身ユニット・リル＝ウロボロスが装備するとPT内のサガ地方出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_SAGA_SEIDA_01_CONCEPT_TXT	特定ユニットが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>カノン<br>カノンver．決戦礼装<br>カダノバ<br>カグラ<br>クダンシュタイン<br>クダンシュタインver．舞台版<br>クダンシュタインver．決戦礼装<br>セーダ<br>セーダver．決戦礼装<br>モンゼイン<br>ザイン<br>ザインver．決戦礼装<br>オーティマ<br>オーティマver．決戦礼装<br>ヤウラス<br>ヤウラスver．決戦礼装<br>バシーニ<br>カヤ<br>ラキナ<br>イカサ<br>※ダークファントムverのユニットは含まれません
SK_GS3_SAGA_SEIDA_01_CONCEPT_TXT	セーダ・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>モンゼイン<br>オーティマ<br>[闇]オーティマ<br>※オーティマver．決戦礼装は含まれません
SK_GS4_SAGA_SEIDA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>セーダ<br>リル＝ウロボロス<br>※セーダver．決戦礼装は含まれません
SK_01_SEIDA_VA_01_CONCEPT_TXT	ジョブ『疾弓騎士』『疾弓風将』『アリーズの神弓』『大陸の観測者』のみ使用可能
SK_01_SEIDA_VA_01_MAX_CONCEPT_TXT	ジョブ『疾弓騎士』『疾弓風将』『アリーズの神弓』『大陸の観測者』のみ使用可能
SK_SAGA_SEIDA_01_MAX_SPD_VA_NON_CONCEPT_TXT	セーダ、リル＝ウロボロスが使用可能<br>※セーダver．決戦礼装は含まれません
SK_SAGA_SEIDA_01_MAX_SPD_VA_CONCEPT_TXT	セーダ、リル＝ウロボロスが使用可能<br>※セーダver．決戦礼装は含まれません
SK_GS1_GLUTTONY_RAURA_01_CONCEPT_TXT	グラトニー＝フォス出身ユニット・リル＝ウロボロスが装備するとPT内のグラトニー＝フォス出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_GLUTTONY_RAURA_01_CONCEPT_TXT	ラウラ・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>シェイナ
SK_GS3_GLUTTONY_RAURA_01_CONCEPT_TXT	シェイナ・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>ラウラ
SK_GS4_GLUTTONY_RAURA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ラウラ<br>シェイナ<br>リル＝ウロボロス
SK_GLUTTONY_RAURA_01_VA_CONCEPT_TXT	ラウラ、シェイナもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GLUTTONY_RAURA_01_VA_MAX_CONCEPT_TXT	ラウラ、シェイナもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_GLUTTONY_RAURA_01_MAX_SPD_VA_NON_CONCEPT_TXT	ラウラ、シェイナ、リル＝ウロボロスが使用可能
SK_GLUTTONY_RAURA_01_MAX_SPD_VA_CONCEPT_TXT	ラウラ、シェイナ、リル＝ウロボロスが使用可能
SK_GS1_LOST_ZENN_01_CONCEPT_TXT	ロストブルー出身ユニット・リル＝ウロボロスが装備するとPT内のロストブルー出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_LOST_ZENN_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象ユニット：<br>ソル<br>ツヴァイ<br>フィーア<br>フューリー<br>ズィーヴァ<br>アハト<br>ノイン<br>ゼン<br>ドライ<br>ネロ<br>アインツ<br>アインツver．決戦礼装<br>ゼクス<br>ズィーヴァ(舞台版)<br>フューリー(舞台版)<br>フィーア(舞台版)<br>アハト(舞台版)<br>リル＝ウロボロス
SK_GS3_LOST_ZENN_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>ゼン<br>リル＝ウロボロス
SK_LOST_ZENN_01_VA_01_CONCEPT_TXT	ゼンもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_LOST_ZENN_01_VA_01_MAX_CONCEPT_TXT	ゼンもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_LOST_ZENN_01_MAX_SPD_VA_NON_CONCEPT_TXT	ゼン、リル＝ウロボロスが使用可能
SK_LOST_ZENN_01_MAX_SPD_VA_CONCEPT_TXT	ゼン、リル＝ウロボロスが使用可能
SK_GS1_ENVYRIA_LEONIA_01_CONCEPT_TXT	エンヴィリア出身ユニット・リル＝ウロボロスが装備するとPT内のエンヴィリア出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_ENVYRIA_LEONIA_01_CONCEPT_TXT	特定ユニットが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>ディルガ<br>ゲイン<br>フレイズ<br>ルクレティア<br>レオニア<br>プリシラ<br>ジーノ<br>シャロン<br>ユラ<br>カルミア<br>リル＝ウロボロス
SK_GS3_ENVYRIA_LEONIA_01_CONCEPT_TXT	特定ユニットが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>レオニア<br>シェイナ<br>ラウラ<br>アルフレッド<br>スズカ<br>リル＝ウロボロス
SK_GS4_ENVYRIA_LEONIA_01_CONCEPT_TXT	特定ユニットが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>レオニア<br>リル＝ウロボロス
SK_ENVYRIA_LEONIA_01_VA_01_CONCEPT_TXT	レオニアもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_ENVYRIA_LEONIA_01_VA_01_MAX_CONCEPT_TXT	レオニアもしくはリル＝ウロボロス「大陸の観測者」が使用可能
SK_ENVYRIA_LEONIA_01_MAX_SPD_VA_NON_CONCEPT_TXT	レオニア、リル＝ウロボロスが使用可能
SK_ENVYRIA_LEONIA_01_MAX_SPD_VA_CONCEPT_TXT	レオニア、リル＝ウロボロスが使用可能
SK_GS1_WADA_KUZA_01_CONCEPT_TXT	ワダツミ出身ユニット・リル＝ウロボロスが装備するとPT内のワダツミ出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_WADA_KUZA_01_CONCEPT_TXT	クウザ・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>クダンシュタイン<br>クダンシュタインver．舞台版<br>※クダンシュタインver．決戦礼装は含まれません
SK_GS3_WADA_KUZA_01_CONCEPT_TXT	クダンシュタイン・クダンシュタインver．舞台版・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>クウザ
SK_GS4_WADA_KUZA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>クウザ<br>クダンシュタイン<br>クダンシュタインver．舞台版<br>リル＝ウロボロス<br>※クダンシュタインver．決戦礼装は含まれません
SK_WADA_KUZA_01_VA_CONCEPT_TXT	クウザ、クダンシュタイン、クダンシュタインver．舞台版もしくはリル＝ウロボロス「大陸の観測者」が使用可能<br>※クダンシュタインver．決戦礼装は含まれません
SK_WADA_KUZA_01_VA_MAX_CONCEPT_TXT	クウザ、クダンシュタイン、クダンシュタインver．舞台版もしくはリル＝ウロボロス「大陸の観測者」が使用可能<br>※クダンシュタインver．決戦礼装は含まれません
SK_WADA_KUZA_01_MAX_SPD_VA_NON_CONCEPT_TXT	クウザ、クダンシュタイン、クダンシュタインver．舞台版、リル＝ウロボロスが使用可能<br>※クダンシュタインver．決戦礼装は含まれません
SK_WADA_KUZA_01_MAX_SPD_VA_CONCEPT_TXT	クウザ、クダンシュタイン、クダンシュタインver．舞台版、リル＝ウロボロスが使用可能<br>※クダンシュタインver．決戦礼装は含まれません

SK_GS1_POK_ARUMASU_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>ティルフィング<br>レーヴァテイン<br>マサムネ<br>シェキナー<br>シタ<br>フォルカス<br>芭蕉扇<br>エロース<br>ロンギヌス<br>アルテミス<br>[黒]ティルフィング<br>[黒]レーヴァテイン<br>パラシュ<br>フライクーゲル<br>[黒]アルテミス<br>[黒]ロンギヌス<br>[黒]マサムネ<br>[黒]フライクーゲル<br>[黒]パラシュ<br>アルマス<br>ティファレト<br>フェイルノート<br>カシウス<br>リサナウト<br>ミネルヴァ<br>エルキュール<br>ラグナロク<br>ロジェスティラ<br>ソロモン<br>グランテピエ<br>ユグドラシル<br>ティルフィングver．決戦礼装<br>リル＝ウロボロス
SK_GS2_POK_ARUMASU_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>アルマス<br>リル＝ウロボロス
SK_POK_ARUMASU_01_MAX_SPD_VA_NON_CONCEPT_TXT	アルマス、リル＝ウロボロスが使用可能
SK_POK_ARUMASU_01_MAX_SPD_VA_CONCEPT_TXT	アルマス、リル＝ウロボロスが使用可能

SK_GS1_S_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>サクラ<br>ユリ<br>深淵冥姫ヨミ<br>ツクヨミ<br>アマテラス<br>ヒイラギ<br>リル＝ウロボロス
SK_GS2_S_01_CONCEPT_TXT	ヒイラギ・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>サクラ<br>ユリ
SK_GS3_S_01_CONCEPT_TXT	サクラ・ユリ・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>ヒイラギ
SK_GS4_S_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>サクラ<br>ユリ<br>ヒイラギ<br>リル＝ウロボロス
SK_S_01_VA_01_CONCEPT_TXT	サクラ、ユリ、深淵冥姫ヨミ、ツクヨミ、アマテラス、ヒイラギが使用可能
SK_S_01_VA_01_MAX_CONCEPT_TXT	サクラ、ユリ、深淵冥姫ヨミ、ツクヨミ、アマテラス、ヒイラギが使用可能
SK_S_01_VA_02_CONCEPT_TXT	サクラ、ユリ、ヒイラギが使用可能
SK_S_01_VA_02_MAX_CONCEPT_TXT	サクラ、ユリ、ヒイラギが使用可能
SK_S_01_SPD_VA_NON_CONCEPT_TXT	サクラ、ユリ、深淵冥姫ヨミ、ツクヨミ、アマテラス、ヒイラギが使用可能
SK_S_01_SPD_VA_CONCEPT_TXT	サクラ、ユリ、深淵冥姫ヨミ、ツクヨミ、アマテラス、ヒイラギが使用可能

SK_GS1_LUST_ST_MELA_01_CONCEPT_TXT	ルストブルグ出身ユニット・リル＝ウロボロスが装備するとPT内のルストブルグ出身ユニット・リル＝ウロボロスの能力UP
SK_GS2_LUST_ST_MELA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>エンメル<br>ク・イエナ<br>メラ<br>ニクス<br>アドレイ<br>エウラリア<br>ダフネ<br>アンデクス<br>ニムル<br>イグナシオ<br>リル＝ウロボロス<br>※エンメルver．決戦礼装、ダークファントムverのユニットは含まれません
SK_GS3_LUST_ST_MELA_01_CONCEPT_TXT	メラ・[闇]メラ・リル＝ウロボロスが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>ニクス<br>[闇]ニクス
SK_GS4_LUST_ST_MELA_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定のユニットの能力UP<br>対象のユニット：<br>メラ<br>[闇]メラ<br>リル＝ウロボロス
SK_LUST_ST_MELA_01_VA_CONCEPT_TXT	メラもしくはリル＝ウロボロス「大陸の観測者」が使用可能<br>※ダークファントムverのユニットは含まれません
SK_LUST_ST_MELA_01_VA_MAX_CONCEPT_TXT	メラもしくはリル＝ウロボロス「大陸の観測者」が使用可能<br>※ダークファントムverのユニットは含まれません
SK_LUST_ST_MELA_01_MAX_SPD_VA_NON_CONCEPT_TXT	メラ、[闇]メラ、リル＝ウロボロスが使用可能
SK_LUST_ST_MELA_01_MAX_SPD_VA_CONCEPT_TXT	メラ、[闇]メラ、リル＝ウロボロスが使用可能

SK_GS1_ST_01_CONCEPT_TXT	特定のユニットが装備するとPT内の特定ユニットの能力UP<br>対象ユニット：<br>[闇]ザイン<br>[闇]セツナ<br>[闇]クロエ<br>[闇]オーティマ<br>[闇]メラ<br>[闇]ニクス<br>リル＝ウロボロス
