ID	JOB	BODY	BODY_TEXTURE	BODY_ATTACHMENT	HEAD	HEAD_ATTACHMENT	HAIR	HAIR_COLOR1	HAIR_COLOR2	PREFIX	MOVABLE	IS_JOB_DOWNSTAND	IS_JOB_DODGE	IS_JOB_DAMAGE	IS_JOB_STEP	IS_JOB_FALLLOOP	IS_JOB_JUMPLOOP	IS_JOB_PICKUP	IS_JOB_FREEZE	IS_JOB_GROGGY	IS_JOB_RIDEONLY	IS_JOB_COPY	IS_NO_TURN	IS_USE_COMMON_ANIM	IS_IGNORE_EXIST_FILE	
voda	voda01	F_voda_body_00	F_voda_body_00		F_voda_head_00	F_voda_hat_00	F_voda_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
voda	kam	F_voda_body_00	F_voda_body_00		F_voda_head_00	F_voda_hat_00	F_voda_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
voda	odo	F_voda_body_00	F_voda_body_00		F_voda_head_00	F_voda_hat_00	F_voda_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_tina	tina_hun	F_tina_body_00	F_sh_tina_body_00		F_sh_tina_head_00	F_sh_tina_hat_00	F_sh_tina_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_tina	tina01	F_tina_body_00	F_sh_tina_body_00		F_sh_tina_head_00	F_sh_tina_hat_00	F_sh_tina_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_tina	tina_3rd	F_tina_body_00	F_sh_tina_body_00		F_sh_tina_head_00	F_sh_tina_hat_00	F_sh_tina_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_moca	moca01	F_moca_body_00	F_sh_moca_body_00		F_sh_moca_head_00	F_sh_moca_hat_00	F_sh_moca_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_moca	moca01_p	F_moca_body_00	F_sh_moca_body_00		F_sh_moca_head_00	F_sh_moca_hat_00	F_sh_moca_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_tehre	shn	M_tehre_body_00	M_sh_tehre_body_00		M_sh_tehre_head_00		M_sh_tehre_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_tehre	gun	M_tehre_body_00	M_sh_tehre_body_00		M_sh_tehre_head_00		M_sh_tehre_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_tehre	sni	M_tehre_body_00	M_sh_tehre_body_00		M_sh_tehre_head_00		M_sh_tehre_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_tehre	kur	M_tehre_body_00	M_sh_tehre_body_00		M_sh_tehre_head_00		M_sh_tehre_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_tehre	lnc	M_tehre_body_00	M_sh_tehre_body_00		M_sh_tehre_head_00		M_sh_tehre_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_tehre	tehre01	M_tehre_body_00	M_sh_tehre_body_00		M_sh_tehre_head_00		M_sh_tehre_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_hoo	str	MM_hoo_body_00	MM_sh_hoo_body_00		MM_sh_hoo_head_00		MM_sh_hoo_hair_long_00	0,0,0	0,0,0	MM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_hoo	str00	MM_hoo_body_00	MM_sh_hoo_body_00		MM_sh_hoo_head_00		MM_sh_hoo_hair_long_00	0,0,0	0,0,0	MM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_hoo	hoo01	MM_hoo_body_00	MM_sh_hoo_body_00		MM_sh_hoo_head_00		MM_sh_hoo_hair_long_00	0,0,0	0,0,0	MM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_voda	huu	F_voda_body_00	F_sh_voda_body_00		F_sh_voda_head_00	F_sh_voda_hat_00	F_sh_voda_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_voda	voda01	F_voda_body_00	F_sh_voda_body_00		F_sh_voda_head_00	F_sh_voda_hat_00	F_sh_voda_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sh_aman	aman01	F_sh_aman_body_00	F_sh_aman_body_00		F_sh_aman_head_00		F_sh_aman_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
aman	mfen	F_aman_body_00	F_aman_body_00		F_aman_head_00		F_aman_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
aman	aman01	F_aman_body_00	F_aman_body_00		F_aman_head_00		F_aman_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
aman	aman_3rd	F_aman_body_00	F_aman_body_00		F_aman_head_00		F_aman_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
past_kamu	kamu01	M_past_kamu_body_00	M_past_kamu_body_00		M_past_kamu_head_00		M_past_kamu_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
past_kamu	str	M_past_kamu_body_00	M_past_kamu_body_00		M_past_kamu_head_00		M_past_kamu_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
past_kamu	str00	M_past_kamu_body_00	M_past_kamu_body_00		M_past_kamu_head_00		M_past_kamu_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
past_kamu	grow_past_kamu	M_kamu_body_00	M_kamu_body_00		M_kamu_head_00	M_kamu_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
past_kamu	kamu01_cc	M_past_kamu_body_00	M_past_kamu_body_00		M_past_kamu_head_00		M_past_kamu_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
past_kamu	kamu_3rd	M_past_kamu_body_00	M_past_kamu_body_00		M_past_kamu_head_00		M_past_kamu_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kamu	str	M_kamu_body_00	M_kamu_body_00		M_kamu_head_00	M_kamu_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_kamu_grow_past_kamu	kamu01_cc	M_kamu_body_00	M_kamu_body_00		M_kamu_head_00	M_kamu_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
en_kamu_grow_past_kamu	kamu_3rd	M_kamu_body_00	M_kamu_body_00		M_kamu_head_00	M_kamu_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
desert_monster	desmon01	MO_desert_monster_body_00	MO_desert_monster_body_00					0,0,0	0,0,0	desertmonster	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ishid	dgn	M_ishid_body_00	M_ishid_body_00		M_ishid_head_00		M_ishid_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
little_hish	none	M_little_hish_body_00	M_little_hish_body_00		M_little_hish_head_00		M_little_hish_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
malta	sen	F_malta_body_00	F_malta_body_00		F_malta_head_00	F_malta_hat_00	F_malta_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
malta	malta01	F_malta_body_00	F_malta_body_00		F_malta_head_00	F_malta_hat_00	F_malta_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
malta	doc	F_malta_body_00	F_malta_body_00		F_malta_head_00	F_malta_hat_00	F_malta_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
malta	bar	F_malta_body_00	F_malta_body_00		F_malta_head_00	F_malta_hat_00	F_malta_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
malta	doc00	F_malta_body_00	F_malta_body_00		F_malta_head_00	F_malta_hat_00	F_malta_hair_middle_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
desert_people_a	none	M_desert_people_a_body_00	M_desert_people_a_body_00		M_desert_people_a_head_00		M_desert_people_a_hair_middle_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
desert_people_b	none	M_desert_people_b_body_00	M_desert_people_b_body_00		M_desert_people_b_head_00		M_desert_people_b_hair_middle_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
leordas	tem	MM_leordas_body_00	MM_leordas_body_00			MM_leordas_hat_00		0,0,0	0,0,0	MM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ceclidis	mad	MM_ceclidis_body_00	MM_ceclidis_body_00		MM_ceclidis_head_00		MM_ceclidis_hair_short_00	0,0,0	0,0,0	MM	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
old_ceclidis	mad	M_old_ceclidis_body_00	M_old_ceclidis_body_00		M_old_ceclidis_head_00		M_old_ceclidis_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
mary	none	F_mary_body_00	F_mary_body_00		F_mary_head_00		F_mary_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
serio	none	M_serio_body_00	M_serio_body_00		M_serio_head_00	M_serio_hat_00	M_serio_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
adelbelt	none	M_adelbelt_body_00						0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
adelbelt	sol	M_adelbelt_body_00						0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
iakov_patria	str	M_iakov_patria_body_00	M_iakov_patria_body_00		M_iakov_patria_head_00		M_iakov_patria_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
jube	mfen	F_jube_body_00	F_jube_body_00		F_jube_head_00		F_jube_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
jubei	jube01	F_jube_body_00	F_jube_body_00		F_jube_head_00		F_jube_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
jubei	baa	F_jube_body_00	F_jube_body_00		F_jube_head_00		F_jube_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
jubei	kil	F_jube_body_00	F_jube_body_00		F_jube_head_00		F_jube_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
jubei	baa00	F_jube_body_00	F_jube_body_00		F_jube_head_00		F_jube_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cele	mfen	F_cele_body_00	F_cele_body_00		F_cele_head_00		F_cele_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cele	cele01	F_cele_body_00	F_cele_body_00		F_cele_head_00		F_cele_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cele	bers	F_cele_body_00	F_cele_body_00		F_cele_head_00		F_cele_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ugac	mfen	M_ugac_body_00	M_ugac_body_00		M_ugac_head_00	M_ugac_hat_00	M_ugac_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ugac	ugac01	M_ugac_body_00	M_ugac_body_00		M_ugac_head_00	M_ugac_hat_00	M_ugac_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ugac	wor	M_ugac_body_00	M_ugac_body_00		M_ugac_head_00	M_ugac_hat_00	M_ugac_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ugac	str00	M_ugac_body_00	M_ugac_body_00		M_ugac_head_00	M_ugac_hat_00	M_ugac_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ugac	str	M_ugac_body_00	M_ugac_body_00		M_ugac_head_00	M_ugac_hat_00	M_ugac_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
azam	mfen	F_azam_body_00	F_azam_body_00		F_azam_head_00		F_azam_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
azami	azam01	F_azam_body_00	F_azam_body_00		F_azam_head_00		F_azam_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
azami	baa	F_azam_body_00	F_azam_body_00		F_azam_head_00		F_azam_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
azami	shn	F_azam_body_00	F_azam_body_00		F_azam_head_00		F_azam_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
azami	baa00	F_azam_body_00	F_azam_body_00		F_azam_head_00		F_azam_hair_long_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tano	mfen	M_tano_body_00	M_tano_body_00		M_tano_head_00		M_tano_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tano	tano01	M_tano_body_00	M_tano_body_00		M_tano_head_00		M_tano_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tano	nin	M_tano_body_00	M_tano_body_00		M_tano_head_00		M_tano_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tano	mou	M_tano_body_00	M_tano_body_00		M_tano_head_00		M_tano_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tano	nin00	M_tano_body_00	M_tano_body_00		M_tano_head_00		M_tano_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tanb	baa	M_tanb_body_00	M_tanb_body_00		M_tanb_head_00		M_tanb_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tanb_aura	baa	M_tanb_body_01	M_tanb_body_00		M_tanb_head_00		M_tanb_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tanba	tanb01	M_tanb_body_00	M_tanb_body_00		M_tanb_head_00		M_tanb_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tanba	mfen	M_tanb_body_00	M_tanb_body_00		M_tanb_head_00		M_tanb_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tanba	onm	M_tanb_body_00	M_tanb_body_00		M_tanb_head_00		M_tanb_hair_long_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kaed	onm	F_kaed_body_00	F_kaed_body_00		F_kaed_head_00		F_kaed_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kaed_aura	mou	F_kaed_body_01	F_kaed_body_00		F_kaed_head_00		F_kaed_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kaed_no	onm	F_kaed_body_00	F_kaed_body_00		F_kaed_head_01		F_kaed_hair_short_01	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kaed_no_aura	mou	F_kaed_body_02	F_kaed_body_00		F_kaed_head_01		F_kaed_hair_short_01	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kaede	kaed01	F_kaed_body_00	F_kaed_body_00		F_kaed_head_00		F_kaed_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kaede	mfen	F_kaed_body_00	F_kaed_body_00		F_kaed_head_00		F_kaed_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kaede	bers	F_kaed_body_00	F_kaed_body_00		F_kaed_head_00		F_kaed_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kaed_trans01	kaed01_trans01	F_kaed_body_01	F_kaed_body_00		F_kaed_head_00		F_kaed_hair_short_00	0,0,0	0,0,0	F	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
koug	str	M_koug_body_00	M_koug_body_00		M_koug_head_00		M_koug_hair_short_00	0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	sam	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	mfen	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	kak	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	str	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	lan	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	spe	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	hun	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	ran	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	nigu_kil	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	zin_onm	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	kil	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	art	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	dai	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	baa00	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre	ran00	MO_utusi_ogre_body_00	MO_utusi_ogre_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	sam	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	mfen	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	kak	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	str	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	lan	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	spe	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	hun	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	ran	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	nigu_kil	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	zin_onm	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	kil	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	art	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	dai	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	baa00	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	strb	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
utusi_ogre_c01	sol	MO_utusi_ogre_body_00	MO_utusi_ogre_body_01					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_high	lan	M_nsm_high_body_00	M_nsm_high_body_00		M_nsm_high_head_00	M_nsm_high_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_high	mah	M_nsm_high_body_00	M_nsm_high_body_00		M_nsm_high_head_00	M_nsm_high_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_high	hun	M_nsm_high_body_00	M_nsm_high_body_00		M_nsm_high_head_00	M_nsm_high_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_high	yuj	M_nsm_high_body_00	M_nsm_high_body_00		M_nsm_high_head_00	M_nsm_high_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_norm	mah	M_nsm_norm_body_00	M_nsm_norm_body_00		M_nsm_norm_head_00	M_nsm_norm_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_norm	arm	M_nsm_norm_body_00	M_nsm_norm_body_00		M_nsm_norm_head_00	M_nsm_norm_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_norm	hun	M_nsm_norm_body_00	M_nsm_norm_body_00		M_nsm_norm_head_00	M_nsm_norm_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_norm	lan	M_nsm_norm_body_00	M_nsm_norm_body_00		M_nsm_norm_head_00	M_nsm_norm_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_norm	yuj	M_nsm_norm_body_00	M_nsm_norm_body_00		M_nsm_norm_head_00	M_nsm_norm_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nsm_norm	wiz	M_nsm_norm_body_00	M_nsm_norm_body_00		M_nsm_norm_head_00	M_nsm_norm_hat_00		0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	sei	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	ank	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	ren	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	sni	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	wiz	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	ran	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	gen	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	gua	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	dai	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	kil	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	pri	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	spe	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	str	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	maj	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wisd_connect	mfen	M_wisd_connect_body_00	M_wisd_connect_body_00					0,0,0	0,0,0	M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
